Name,LivePerson,Website
Frontera Energy,ERROR,
GDI Integrated Facility Services,ERROR,
George Weston Limited,ERROR,
GFL Environmental,ERROR,
Gibson Energy,ERROR,
Gildan,ERROR,
Glacier Media,ERROR,
Goeasy,ERROR,
Gold Springs Resource,ERROR,
Goodfood Market,ERROR,
Gran Tierra Energy,ERROR,
Granite Real Estate,ERROR,
Great-West Lifeco,ERROR,
Groupe TVA,ERROR,
Guardian Capital Group,ERROR,
Haivision,ERROR,
H&R REIT,ERROR,
Héroux-Devtek,ERROR,
Home Capital Group,ERROR,
Hudbay,ERROR,
Hydro One,ERROR,
Iamgold,ERROR,
Imperial Metals,ERROR,
Imperial Oil,ERROR,
Indigo Books and Music,ERROR,
Information Services Corporation,ERROR,
Innergex Renewable Energy,ERROR,
Intact Financial,ERROR,
Interfor Corporation,ERROR,
Intermap Technologies,ERROR,
InterRent REIT,ERROR,
Ivanhoe Mines,ERROR,
The Keg,ERROR,
Keyera,ERROR,
Kinaxis,ERROR,
Kinross Gold,ERROR,
Knight Therapeutics,ERROR,
Kolibri Global Energy,ERROR,
Lassonde Industries,ERROR,
Laurentian Bank of Canada,ERROR,
Leon's,ERROR,
LifeWorks,ERROR,
Lightspeed (company),ERROR,
Linamar,ERROR,
Lion Electric Company,ERROR,
Loblaw Companies,ERROR,
Lucara Diamond,ERROR,
Lundin Mining,ERROR,
Magellan Aerospace,ERROR,
Magna International,ERROR,
Major Drilling Group International,ERROR,
Manulife,ERROR,
Maple Leaf Foods,ERROR,
Martinrea,ERROR,
Maxim Power,ERROR,
MDA (company),ERROR,
MEG Energy,ERROR,
Methanex,ERROR,
Metro Inc.,ERROR,
Mogo (company),ERROR,
Morguard,ERROR,
Mountain Province Diamonds,ERROR,
MTY Food Group,ERROR,
National Bank of Canada,ERROR,
New Gold,ERROR,
